,problem,dim,n_init,n_iter,metric,solution_f,seed,iteration,nu,length_scale,metric_values,x,f,f_model,time,x_best,f_best
773,bbob.discus,8,40,80,suitability_ext,-101.09,6,54,1.0,10.684581850261884,0.9479968651528441,"[-5.0, -5.0, 3.337869551456829, 5.0, 5.0, -2.669304262642213, 4.793865021344557, 5.0]",2964249.1305330996,6873379.60150251,4.300084590911865,"[-5.0, 5.0, -5.0, -5.0, -5.0, 5.0, -3.6867894857477794, -5.0]",101.92460910376411
774,bbob.discus,8,40,80,suitability_ext,-101.09,6,55,1.0,10.744209786411249,0.9469374430669747,"[-5.0, 5.0, -2.6737359817968644, 3.688982990300963, -5.0, 5.0, -5.0, -5.0]",455968.85769332293,3731904.6137659606,4.596388101577759,"[-5.0, 5.0, -5.0, -5.0, -5.0, 5.0, -3.6867894857477794, -5.0]",101.92460910376411
775,bbob.discus,8,40,80,suitability_ext,-101.09,6,56,1.0,10.854202041562152,0.9458489747612953,"[-5.0, 5.0, -1.4049496227015517, 0.04942236167058504, -5.0, 5.0, 1.162326624069284, -5.0]",2133596.067684425,-1314182.4080343693,4.303515434265137,"[-5.0, 5.0, -5.0, -5.0, -5.0, 5.0, -3.6867894857477794, -5.0]",101.92460910376411
776,bbob.discus,8,40,80,suitability_ext,-101.09,6,57,1.0,10.939601836299481,0.9429512957998213,"[-5.0, -5.0, 5.0, 5.0, 5.0, 5.0, -5.0, -5.0]",9964389.899050504,9301281.816350067,4.486108064651489,"[-5.0, 5.0, -5.0, -5.0, -5.0, 5.0, -3.6867894857477794, -5.0]",101.92460910376411
777,bbob.discus,8,40,80,suitability_ext,-101.09,6,58,1.0,10.917764882030612,0.942348403470089,"[-5.0, -5.0, 1.345348109886774, 5.0, -5.0, -5.0, 5.0, 5.0]",482603.44814180396,6803673.744820429,4.382952928543091,"[-5.0, 5.0, -5.0, -5.0, -5.0, 5.0, -3.6867894857477794, -5.0]",101.92460910376411
778,bbob.discus,8,40,80,suitability_ext,-101.09,6,59,1.0,10.985738101114281,0.9429591502781828,"[-5.0, -4.598154775982515, -5.0, -5.0, -5.0, 5.0, -5.0, -5.0]",8124992.120315109,8131052.38907607,4.274681091308594,"[-5.0, 5.0, -5.0, -5.0, -5.0, 5.0, -3.6867894857477794, -5.0]",101.92460910376411
779,bbob.discus,8,40,80,suitability_ext,-101.09,6,60,1.0,10.986706927031918,0.9422055942556471,"[-5.0, 5.0, 5.0, 5.0, 2.1796456220873135, 5.0, -5.0, -5.0]",421.97450501086075,3622103.9418651517,5.0801591873168945,"[-5.0, 5.0, -5.0, -5.0, -5.0, 5.0, -3.6867894857477794, -5.0]",101.92460910376411
780,bbob.discus,8,40,80,suitability_ext,-101.09,6,61,1.0,11.095902769945399,0.9421859935821327,"[-5.0, 1.1642997755607267, 5.0, 5.0, -1.0193096934053523, -1.3894792126774038, 0.9921333593175482, 5.0]",32872.243992700736,452172.46562996693,4.8523268699646,"[-5.0, 5.0, -5.0, -5.0, -5.0, 5.0, -3.6867894857477794, -5.0]",101.92460910376411
781,bbob.discus,8,40,80,suitability_ext,-101.09,6,62,1.0,11.216311352558131,0.9432039105581987,"[-5.0, 5.0, -5.0, -5.0, 5.0, 5.0, -5.0, -5.0]",507521.0936457608,7101617.936322245,5.112131357192993,"[-5.0, 5.0, -5.0, -5.0, -5.0, 5.0, -3.6867894857477794, -5.0]",101.92460910376411
782,bbob.discus,8,40,80,suitability_ext,-101.09,6,63,1.0,11.273587783721958,0.9422816723671172,"[-5.0, 5.0, -5.0, -5.0, 5.0, 5.0, 5.0, -5.0]",1533456.661411538,4726044.675071182,4.998128414154053,"[-5.0, 5.0, -5.0, -5.0, -5.0, 5.0, -3.6867894857477794, -5.0]",101.92460910376411
783,bbob.discus,8,40,80,suitability_ext,-101.09,6,64,1.0,11.345203095867493,0.941612501615209,"[-5.0, -5.0, -0.12394758412841173, 5.0, 5.0, -0.5758413173495863, -5.0, 5.0]",2077728.8130605712,5870953.074198463,5.884557485580444,"[-5.0, 5.0, -5.0, -5.0, -5.0, 5.0, -3.6867894857477794, -5.0]",101.92460910376411
784,bbob.discus,8,40,80,suitability_ext,-101.09,6,65,1.0,11.400745191391387,0.941112300992361,"[-5.0, 5.0, 2.1161901198338757, -1.1509301052277248, 0.6730417116840451, 5.0, -5.0, -0.7072778429719134]",2814.773432344629,-1006758.3661819156,5.484131336212158,"[-5.0, 5.0, -5.0, -5.0, -5.0, 5.0, -3.6867894857477794, -5.0]",101.92460910376411
785,bbob.discus,8,40,80,suitability_ext,-101.09,6,66,1.0,11.509260080914505,0.941541736172794,"[-5.0, 5.0, -5.0, 5.0, 5.0, 5.0, -5.0, 5.0]",3936471.7780231163,7955349.811872966,5.805753946304321,"[-5.0, 5.0, -5.0, -5.0, -5.0, 5.0, -3.6867894857477794, -5.0]",101.92460910376411
786,bbob.discus,8,40,80,suitability_ext,-101.09,6,67,1.0,11.527618154582472,0.9406758399096453,"[-0.4122075622409471, 5.0, -5.0, -5.0, -5.0, 5.0, 5.0, 5.0]",19708.700016684554,9060513.564688774,6.2943925857543945,"[-5.0, 5.0, -5.0, -5.0, -5.0, 5.0, -3.6867894857477794, -5.0]",101.92460910376411
787,bbob.discus,8,40,80,suitability_ext,-101.09,6,68,1.0,11.534956707585648,0.9392222912488855,"[-5.0, 5.0, -5.0, 5.0, 5.0, 5.0, -5.0, -5.0]",312117.6283640556,5413969.899083184,6.882610559463501,"[-5.0, 5.0, -5.0, -5.0, -5.0, 5.0, -3.6867894857477794, -5.0]",101.92460910376411
788,bbob.discus,8,40,80,suitability_ext,-101.09,6,69,1.0,11.598434399621784,0.9387284133771611,"[2.5643599592623803, -2.8158522131707437, -5.0, -5.0, 1.804263818799767, 5.0, 5.0, 5.0]",272158.0416759082,6414791.570179863,6.544292211532593,"[-5.0, 5.0, -5.0, -5.0, -5.0, 5.0, -3.6867894857477794, -5.0]",101.92460910376411
789,bbob.discus,8,40,80,suitability_ext,-101.09,6,70,1.0,11.651308872110741,0.9376283839104413,"[-5.0, 5.0, 0.3206037710287389, 5.0, 5.0, 5.0, 5.0, -5.0]",4476826.443187708,4968811.242573049,6.773576021194458,"[-5.0, 5.0, -5.0, -5.0, -5.0, 5.0, -3.6867894857477794, -5.0]",101.92460910376411
790,bbob.discus,8,40,80,suitability_ext,-101.09,6,71,1.0,11.684844470981396,0.9369082667874503,"[-5.0, -5.0, -5.0, -5.0, 5.0, -3.2885858160266626, 5.0, 5.0]",236980.6101797814,8566601.864795638,6.78758978843689,"[-5.0, 5.0, -5.0, -5.0, -5.0, 5.0, -3.6867894857477794, -5.0]",101.92460910376411
791,bbob.discus,8,40,80,suitability_ext,-101.09,6,72,1.0,11.673694612869191,0.9368513963030835,"[-5.0, 5.0, -5.0, -5.0, -2.0293751741396377, -0.48916989450706005, 5.0, 5.0]",490864.5767402108,4740671.485679086,7.602558135986328,"[-5.0, 5.0, -5.0, -5.0, -5.0, 5.0, -3.6867894857477794, -5.0]",101.92460910376411
792,bbob.discus,8,40,80,suitability_ext,-101.09,6,73,1.0,11.72834673613066,0.9363023251034244,"[-5.0, 5.0, -5.0, -5.0, 5.0, 5.0, -5.0, 5.0]",320775.3323890181,5968057.597666834,7.466263771057129,"[-5.0, 5.0, -5.0, -5.0, -5.0, 5.0, -3.6867894857477794, -5.0]",101.92460910376411
793,bbob.discus,8,40,80,suitability_ext,-101.09,6,74,1.0,11.76563298679588,0.9353258751224328,"[-0.5871692301360305, 5.0, -5.0, -5.0, 1.6206947800850096, 5.0, 1.485438478821402, 5.0]",509006.8040885404,343563.3408552464,7.740323781967163,"[-5.0, 5.0, -5.0, -5.0, -5.0, 5.0, -3.6867894857477794, -5.0]",101.92460910376411
794,bbob.discus,8,40,80,suitability_ext,-101.09,6,75,1.0,11.84686869184602,0.9346609830482537,"[-5.0, -5.0, -5.0, -5.0, -5.0, -5.0, 5.0, 5.0]",16621.3927861332,7353760.798994775,7.364164113998413,"[-5.0, 5.0, -5.0, -5.0, -5.0, 5.0, -3.6867894857477794, -5.0]",101.92460910376411
795,bbob.discus,8,40,80,suitability_ext,-101.09,6,76,1.0,11.871336885625437,0.9339773405245152,"[-1.074504403928012, -5.0, -5.0, -5.0, -1.1183847056280842, -0.20796228877686726, 5.0, 5.0]",105934.85755452992,226980.72809638456,7.951704978942871,"[-5.0, 5.0, -5.0, -5.0, -5.0, 5.0, -3.6867894857477794, -5.0]",101.92460910376411
796,bbob.discus,8,40,80,suitability_ext,-101.09,6,77,1.0,11.957397520476267,0.9318889030589007,"[-5.0, -5.0, -5.0, 5.0, -5.0, -5.0, -1.1170941947433357, 5.0]",1859.9560214419323,5608983.13385155,8.000545740127563,"[-5.0, 5.0, -5.0, -5.0, -5.0, 5.0, -3.6867894857477794, -5.0]",101.92460910376411
797,bbob.discus,8,40,80,suitability_ext,-101.09,6,78,1.0,11.995620020103303,0.931790297644146,"[-5.0, -5.0, -5.0, 1.584641893458102, 0.5343502399370874, -5.0, 5.0, 5.0]",232744.1390044239,937467.8029062618,8.34789252281189,"[-5.0, 5.0, -5.0, -5.0, -5.0, 5.0, -3.6867894857477794, -5.0]",101.92460910376411
798,bbob.discus,8,40,80,suitability_ext,-101.09,6,79,1.0,12.069229646594142,0.9320119168356998,"[-5.0, 5.0, -5.0, -5.0, -5.0, 5.0, -5.0, 5.0]",1275671.9966424915,4204355.54152994,6.9100940227508545,"[-5.0, 5.0, -5.0, -5.0, -5.0, 5.0, -3.6867894857477794, -5.0]",101.92460910376411
799,bbob.discus,8,40,80,suitability_ext,-101.09,6,80,1.0,12.11472820190701,0.9311555237448537,"[-5.0, -5.0, 0.7013095997054019, 5.0, -0.28427681455742904, -3.6930026044576603, 0.13338267163649542, 5.0]",236310.0201996625,-2338460.5512125883,7.397519111633301,"[-5.0, 5.0, -5.0, -5.0, -5.0, 5.0, -3.6867894857477794, -5.0]",101.92460910376411
800,bbob.discus,8,40,80,suitability_ext,-101.09,6,81,1.0,12.174994943626793,0.9315000689505722,"[-5.0, 5.0, -5.0, 5.0, -5.0, 5.0, -5.0, 5.0]",5572345.465940344,5430853.065098151,7.277634859085083,"[-5.0, 5.0, -5.0, -5.0, -5.0, 5.0, -3.6867894857477794, -5.0]",101.92460910376411
801,bbob.discus,8,40,80,suitability_ext,-101.09,6,82,1.0,12.193919184030026,0.9314277367670026,"[-5.0, 5.0, -5.0, -5.0, -0.1286251285126623, 5.0, -0.26281482570116155, -0.6548677422867988]",988403.8643742801,-1287385.9362485986,7.533153772354126,"[-5.0, 5.0, -5.0, -5.0, -5.0, 5.0, -3.6867894857477794, -5.0]",101.92460910376411
802,bbob.discus,8,40,80,suitability_ext,-101.09,6,83,1.0,12.252493960977464,0.9299663433930964,"[-5.0, 5.0, -5.0, 5.0, -5.0, -2.4854877728616698, 5.0, 5.0]",238756.89949847266,7235486.072960473,7.444999933242798,"[-5.0, 5.0, -5.0, -5.0, -5.0, 5.0, -3.6867894857477794, -5.0]",101.92460910376411
803,bbob.discus,8,40,80,suitability_ext,-101.09,6,84,1.0,12.250160536612464,0.9295638560270495,"[-5.0, -0.34137499256056286, -5.0, -0.5412435914397011, -5.0, -1.7268211377868654, 2.9919319832847213, 5.0]",356142.0832254042,-358531.87374971993,8.309194087982178,"[-5.0, 5.0, -5.0, -5.0, -5.0, 5.0, -3.6867894857477794, -5.0]",101.92460910376411
804,bbob.discus,8,40,80,suitability_ext,-101.09,6,85,1.0,12.314988339145726,0.9288734030374085,"[1.6105202582442295, -2.520957984037855, -5.0, -5.0, -5.0, 5.0, -0.44914939243237206, 5.0]",110423.50948214391,4342345.086184908,7.9996607303619385,"[-5.0, 5.0, -5.0, -5.0, -5.0, 5.0, -3.6867894857477794, -5.0]",101.92460910376411
805,bbob.discus,8,40,80,suitability_ext,-101.09,6,86,1.0,12.360685897277344,0.9277757030523808,"[-5.0, 5.0, -5.0, 5.0, 5.0, 0.24978768583422079, 5.0, 5.0]",535142.9178147091,5979371.974444166,7.889095783233643,"[-5.0, 5.0, -5.0, -5.0, -5.0, 5.0, -3.6867894857477794, -5.0]",101.92460910376411
806,bbob.discus,8,40,80,suitability_ext,-101.09,6,87,1.0,12.375933915020527,0.9263853337318733,"[-5.0, 5.0, 0.5916181250325354, 5.0, 1.5982821383233061, 5.0, -1.2749614610020736, -0.060329959208635334]",3374110.2973410063,-679893.0863804519,7.800599575042725,"[-5.0, 5.0, -5.0, -5.0, -5.0, 5.0, -3.6867894857477794, -5.0]",101.92460910376411
807,bbob.discus,8,40,80,suitability_ext,-101.09,6,88,1.0,12.38359050308289,0.9253091593747942,"[-0.8755911437816243, 5.0, -5.0, -5.0, -5.0, 5.0, 5.0, -5.0]",767313.2722089208,4202679.600703725,7.581114053726196,"[-5.0, 5.0, -5.0, -5.0, -5.0, 5.0, -3.6867894857477794, -5.0]",101.92460910376411
808,bbob.discus,8,40,80,suitability_ext,-101.09,6,89,1.0,12.413481066912334,0.9253963456995971,"[-5.0, 0.7490723251668575, -0.20711762616002574, 5.0, 0.5520896327171475, -2.472133695641593, 5.0, 5.0]",107056.79689339273,-1130327.1983406097,7.948242425918579,"[-5.0, 5.0, -5.0, -5.0, -5.0, 5.0, -3.6867894857477794, -5.0]",101.92460910376411
809,bbob.discus,8,40,80,suitability_ext,-101.09,6,90,1.0,12.472282820784239,0.9246493824640196,"[-5.0, 1.3899144136037338, 5.0, 5.0, -5.0, -0.09763696484881411, 5.0, -5.0]",37625.34799057879,6396847.302219639,7.878931760787964,"[-5.0, 5.0, -5.0, -5.0, -5.0, 5.0, -3.6867894857477794, -5.0]",101.92460910376411
810,bbob.discus,8,40,80,suitability_ext,-101.09,6,91,1.0,12.468886575395533,0.9254824453596456,"[-5.0, -1.093500830634321, 5.0, 5.0, -5.0, 5.0, -5.0, -5.0]",5414337.085753817,1807864.1601767428,8.934373378753662,"[-5.0, 5.0, -5.0, -5.0, -5.0, 5.0, -3.6867894857477794, -5.0]",101.92460910376411
811,bbob.discus,8,40,80,suitability_ext,-101.09,6,92,1.0,12.463063265000756,0.9255473457586859,"[-5.0, -5.0, 5.0, 5.0, -5.0, -5.0, 5.0, -5.0]",605860.4167971526,7127826.416321931,8.363304138183594,"[-5.0, 5.0, -5.0, -5.0, -5.0, 5.0, -3.6867894857477794, -5.0]",101.92460910376411
812,bbob.discus,8,40,80,suitability_ext,-101.09,6,93,1.0,12.444999109884092,0.9261237946670279,"[-5.0, -5.0, -5.0, -5.0, -5.0, -4.065204277673337, 5.0, -5.0]",652096.857289633,8479031.64688174,8.350728034973145,"[-5.0, 5.0, -5.0, -5.0, -5.0, 5.0, -3.6867894857477794, -5.0]",101.92460910376411
813,bbob.discus,8,40,80,suitability_ext,-101.09,6,94,1.0,12.423224549408157,0.9247384935912871,"[-5.0, 5.0, -5.0, -5.0, -5.0, -1.0323289873765207, 5.0, -5.0]",5612094.744339899,2972591.449658558,8.514749526977539,"[-5.0, 5.0, -5.0, -5.0, -5.0, 5.0, -3.6867894857477794, -5.0]",101.92460910376411
814,bbob.discus,8,40,80,suitability_ext,-101.09,6,95,1.0,12.425009871522084,0.9244778538466006,"[2.2746610411225805, -5.0, -5.0, -5.0, -5.0, 5.0, 5.0, -5.0]",189542.5267235138,7941454.74509974,8.960174083709717,"[-5.0, 5.0, -5.0, -5.0, -5.0, 5.0, -3.6867894857477794, -5.0]",101.92460910376411
815,bbob.discus,8,40,80,suitability_ext,-101.09,6,96,1.0,12.40127939681438,0.9240929073962936,"[5.0, -5.0, -5.0, -5.0, -5.0, 5.0, 5.0, 5.0]",4457.3468222728525,3513024.318301332,9.4713134765625,"[-5.0, 5.0, -5.0, -5.0, -5.0, 5.0, -3.6867894857477794, -5.0]",101.92460910376411
816,bbob.discus,8,40,80,suitability_ext,-101.09,6,97,1.0,12.431664451686052,0.924611750469903,"[-5.0, 5.0, 5.0, 5.0, -5.0, -4.403396693594293, 5.0, 5.0]",6692390.01852741,4894437.121447135,8.823273181915283,"[-5.0, 5.0, -5.0, -5.0, -5.0, 5.0, -3.6867894857477794, -5.0]",101.92460910376411
817,bbob.discus,8,40,80,suitability_ext,-101.09,6,98,1.0,12.432637625164766,0.9252659749600104,"[-5.0, -5.0, -5.0, -5.0, 5.0, -0.540840445397587, 5.0, -5.0]",770267.1913884268,5510150.298254384,10.298129796981812,"[-5.0, 5.0, -5.0, -5.0, -5.0, 5.0, -3.6867894857477794, -5.0]",101.92460910376411
818,bbob.discus,8,40,80,suitability_ext,-101.09,6,99,1.0,12.443901519689971,0.9242584554833936,"[0.4057914378880974, -5.0, -5.0, -5.0, 5.0, 5.0, 5.0, -5.0]",1337522.9253746546,4161941.5035440866,9.76951551437378,"[-5.0, 5.0, -5.0, -5.0, -5.0, 5.0, -3.6867894857477794, -5.0]",101.92460910376411
819,bbob.discus,8,40,80,suitability_ext,-101.09,6,100,1.0,12.47070832245379,0.924493872787945,"[-5.0, 5.0, 5.0, -5.0, 5.0, 5.0, -5.0, 5.0]",12940.104076467886,6843281.119017396,10.513443231582642,"[-5.0, 5.0, -5.0, -5.0, -5.0, 5.0, -3.6867894857477794, -5.0]",101.92460910376411
820,bbob.discus,8,40,80,suitability_ext,-101.09,6,101,1.0,12.443491696146026,0.9238541942206057,"[-5.0, -5.0, 1.8314662547741392, 5.0, 2.486293889561315, -2.890033875023603, 5.0, -5.0]",146675.65984034113,4059843.293544137,9.952303171157837,"[-5.0, 5.0, -5.0, -5.0, -5.0, 5.0, -3.6867894857477794, -5.0]",101.92460910376411
821,bbob.discus,8,40,80,suitability_ext,-101.09,6,102,1.0,12.473036625282933,0.9225935751401214,"[0.7983542628243276, -0.431418839393951, -5.0, -5.0, -5.0, 5.0, 5.0, 0.27734180364639527]",274210.8683237287,-344319.70209431276,10.512580156326294,"[-5.0, 5.0, -5.0, -5.0, -5.0, 5.0, -3.6867894857477794, -5.0]",101.92460910376411
822,bbob.discus,8,40,80,suitability_ext,-101.09,6,103,1.0,12.522772762797697,0.9218811666112848,"[-5.0, -5.0, 1.1574879304494983, 5.0, -5.0, -2.7535493497902808, -0.837009075894297, -5.0]",61600.96625273051,3251105.9400996407,9.363719463348389,"[-5.0, 5.0, -5.0, -5.0, -5.0, 5.0, -3.6867894857477794, -5.0]",101.92460910376411
823,bbob.discus,8,40,80,suitability_ext,-101.09,6,104,1.0,12.556799564452259,0.9207688350681595,"[-5.0, -2.619798579735263, 0.0877531484328431, 0.7928464576009675, -5.0, -1.7975760934083984, 5.0, -5.0]",44277.12234392199,1181874.5676991176,10.439796686172485,"[-5.0, 5.0, -5.0, -5.0, -5.0, 5.0, -3.6867894857477794, -5.0]",101.92460910376411
824,bbob.discus,8,40,80,suitability_ext,-101.09,6,105,1.0,12.606736514649345,0.9192571536490005,"[-5.0, 5.0, 5.0, -5.0, -5.0, 5.0, -5.0, 5.0]",152944.7676655553,4779883.20063457,11.007426261901855,"[-5.0, 5.0, -5.0, -5.0, -5.0, 5.0, -3.6867894857477794, -5.0]",101.92460910376411
825,bbob.discus,8,40,80,suitability_ext,-101.09,6,106,1.0,12.618624391326339,0.9198682123184525,"[-5.0, -1.4508558772421418, 3.118380183041945, 5.0, -0.8909297328178669, -0.8155434725582906, 2.000001545860737, -2.4509872853790737]",149095.47829935193,-2465727.631740406,11.02373456954956,"[-5.0, 5.0, -5.0, -5.0, -5.0, 5.0, -3.6867894857477794, -5.0]",101.92460910376411
826,bbob.discus,8,40,80,suitability_ext,-101.09,6,107,1.0,12.642367045331396,0.9199845443872786,"[-5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]",9559196.502004428,3188057.156404052,10.155778169631958,"[-5.0, 5.0, -5.0, -5.0, -5.0, 5.0, -3.6867894857477794, -5.0]",101.92460910376411
827,bbob.discus,8,40,80,suitability_ext,-101.09,6,108,1.0,12.596801523615659,0.9198105209929057,"[-5.0, 5.0, 5.0, -5.0, 5.0, 5.0, -5.0, -5.0]",2039323.108677852,6052926.1548700845,10.486403226852417,"[-5.0, 5.0, -5.0, -5.0, -5.0, 5.0, -3.6867894857477794, -5.0]",101.92460910376411
828,bbob.discus,8,40,80,suitability_ext,-101.09,6,109,1.0,12.595056513157825,0.9201350528959609,"[-5.0, -5.0, -5.0, 5.0, 5.0, -5.0, 5.0, -5.0]",457468.13288840186,6455633.824214165,11.119885206222534,"[-5.0, 5.0, -5.0, -5.0, -5.0, 5.0, -3.6867894857477794, -5.0]",101.92460910376411
829,bbob.discus,8,40,80,suitability_ext,-101.09,6,110,1.0,12.582736312954887,0.918174455534631,"[-5.0, -5.0, -5.0, 5.0, 5.0, -0.4205876752495257, -5.0, -5.0]",184086.4162797604,7459844.633998672,11.17225170135498,"[-5.0, 5.0, -5.0, -5.0, -5.0, 5.0, -3.6867894857477794, -5.0]",101.92460910376411
830,bbob.discus,8,40,80,suitability_ext,-101.09,6,111,1.0,12.563611520166575,0.9176926254466168,"[-5.0, -5.0, -5.0, 5.0, 5.0, -5.0, 0.13906288963684946, 5.0]",43292.48314078127,2176008.996327713,10.75106692314148,"[-5.0, 5.0, -5.0, -5.0, -5.0, 5.0, -3.6867894857477794, -5.0]",101.92460910376411
831,bbob.discus,8,40,80,suitability_ext,-101.09,6,112,1.0,12.596508900859531,0.9167708793094993,"[-5.0, -0.7473614668315922, -5.0, 0.10056616021726653, 5.0, -1.3813110334410672, 5.0, 5.0]",975998.3389240741,324740.77835235,11.154160976409912,"[-5.0, 5.0, -5.0, -5.0, -5.0, 5.0, -3.6867894857477794, -5.0]",101.92460910376411
832,bbob.discus,8,40,80,suitability_ext,-101.09,6,113,1.0,12.633742036142683,0.917439002932893,"[-5.0, -5.0, -5.0, 0.7450898230942858, 5.0, -2.134136075533779, 1.5110844556325849, -1.093400307698067]",254037.95124733236,-71202.68582485337,11.932055950164795,"[-5.0, 5.0, -5.0, -5.0, -5.0, 5.0, -3.6867894857477794, -5.0]",101.92460910376411
833,bbob.discus,8,40,80,suitability_ext,-101.09,6,114,1.0,12.67533462320644,0.9174298276371152,"[-5.0, -1.2970939038486695, -5.0, -0.03022544315489269, 5.0, 5.0, -5.0, -5.0]",4124983.054570405,2464193.604774503,12.311266660690308,"[-5.0, 5.0, -5.0, -5.0, -5.0, 5.0, -3.6867894857477794, -5.0]",101.92460910376411
834,bbob.discus,8,40,80,suitability_ext,-101.09,6,115,1.0,12.687821857157,0.9191157230760162,"[-0.9272893313854137, 5.0, -0.2502968856245193, -5.0, -5.0, 5.0, -0.784584334638087, 5.0]",962266.8965214062,1433298.6966719832,12.427844285964966,"[-5.0, 5.0, -5.0, -5.0, -5.0, 5.0, -3.6867894857477794, -5.0]",101.92460910376411
835,bbob.discus,8,40,80,suitability_ext,-101.09,6,116,1.0,12.723225049402936,0.919174130118891,"[-5.0, 5.0, -5.0, 5.0, -5.0, -0.3176869589911187, 5.0, -5.0]",176251.5372178948,5204432.603246558,11.731412410736084,"[-5.0, 5.0, -5.0, -5.0, -5.0, 5.0, -3.6867894857477794, -5.0]",101.92460910376411
836,bbob.discus,8,40,80,suitability_ext,-101.09,6,117,1.0,12.718973273992354,0.9180231102989952,"[-5.0, -5.0, -5.0, 5.0, -5.0, -5.0, 5.0, -5.0]",19107.545741292197,3495572.907671447,12.380386590957642,"[-5.0, 5.0, -5.0, -5.0, -5.0, 5.0, -3.6867894857477794, -5.0]",101.92460910376411
837,bbob.discus,8,40,80,suitability_ext,-101.09,6,118,1.0,12.740227695184739,0.9176436901760466,"[-5.0, 5.0, -5.0, 0.4697838652135749, -5.0, 3.3079661048707982, 5.0, 5.0]",6544205.183532934,1564890.7398422323,12.798526525497437,"[-5.0, 5.0, -5.0, -5.0, -5.0, 5.0, -3.6867894857477794, -5.0]",101.92460910376411
838,bbob.discus,8,40,80,suitability_ext,-101.09,6,119,1.0,12.718135466636092,0.9168542836888093,"[-5.0, -5.0, -5.0, -0.26199473626747694, 0.18279153855857946, -5.0, 5.0, -5.0]",1405209.7471686166,343087.245520222,14.047741174697876,"[-5.0, 5.0, -5.0, -5.0, -5.0, 5.0, -3.6867894857477794, -5.0]",101.92460910376411
839,bbob.discus,8,40,80,suitability_ext,-101.09,6,120,1.0,12.746552560353633,0.9159110362041307,"[-5.0, -1.5574456895412292, -5.0, -5.0, -5.0, 2.5287120352002064, 5.0, -5.0]",4823492.6014622515,2113088.3586614477,12.65973687171936,"[-5.0, 5.0, -5.0, -5.0, -5.0, 5.0, -3.6867894857477794, -5.0]",101.92460910376411
